
Active Connections

  Proto  Local Address          Foreign Address        State           PID
  TCP    172.16.61.108:61999    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62001    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62002    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62003    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62004    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62005    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62007    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62009    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62010    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62011    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62015    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62019    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62021    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62023    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62024    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62029    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62030    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62031    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62033    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62034    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62036    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62037    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62042    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62043    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62045    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62046    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62049    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62050    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62054    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62057    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62058    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62061    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62062    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62063    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62066    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62068    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62069    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62070    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62074    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62077    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62079    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62080    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62081    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62086    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62088    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62090    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62091    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62093    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62094    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62095    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62097    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62098    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62099    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62100    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62101    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62102    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62103    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62104    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62109    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62112    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62115    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62118    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62120    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62121    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62123    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62124    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62125    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62126    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62127    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62128    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62130    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62131    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62132    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62135    df-dc01:49181          ESTABLISHED     2392
  TCP    172.16.61.108:62137    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62140    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62147    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62148    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62150    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62152    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62153    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62156    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62157    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62158    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62160    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62162    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62165    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62166    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62168    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62169    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62172    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62174    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62175    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62177    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62178    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62180    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62181    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62182    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62183    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62184    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62185    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62186    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62187    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62191    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62192    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62193    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62195    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62196    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62198    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62199    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62200    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62201    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62202    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62203    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62204    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62206    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62207    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62208    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62209    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62211    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62213    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62214    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62216    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62217    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62218    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62219    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62221    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62222    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62223    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62226    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62227    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62228    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62231    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62233    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62235    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62240    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62241    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62243    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62245    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62248    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62249    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62250    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62251    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62253    dpccuimpub01:8443      CLOSE_WAIT      5896
  TCP    172.16.61.108:62254    rvcuimsub01:5222       ESTABLISHED     5896
  TCP    172.16.61.108:62256    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62261    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62262    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62264    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62265    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62267    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62270    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62272    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62273    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62276    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62277    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62278    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62280    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62281    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62285    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62286    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62287    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62288    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62289    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62290    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62291    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62294    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62297    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62298    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62299    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62300    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62301    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62302    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62305    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62306    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62308    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62310    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62311    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62312    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62313    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62314    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62316    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62317    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62319    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62321    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62328    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62329    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62334    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62335    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62336    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62339    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62341    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62343    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62344    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62345    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62346    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62347    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62348    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62350    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62351    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62352    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62354    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62355    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62357    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62359    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62360    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62361    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62363    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62368    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62370    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62372    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62373    rvcucmsub01:5060       ESTABLISHED     5896
  TCP    172.16.61.108:62374    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62375    rvcucmsub02:5060       ESTABLISHED     5896
  TCP    172.16.61.108:62376    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62377    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62378    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62379    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62380    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62387    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62388    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62389    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62390    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62394    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62395    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62396    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62397    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62399    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62401    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62402    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62407    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62408    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62409    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62412    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62414    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62418    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62420    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62421    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62423    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62424    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62426    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62427    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62429    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62430    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62434    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62435    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62436    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62438    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62439    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62443    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62444    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62445    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62446    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62451    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62453    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62455    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62458    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62461    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62462    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62464    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62466    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62467    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62468    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62469    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62470    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62473    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62474    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62481    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62482    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62483    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62485    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62487    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62492    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62493    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62494    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62495    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62497    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62498    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62499    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62500    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62502    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62507    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62508    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62509    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62515    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62516    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62520    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62521    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62525    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62527    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62529    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62531    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62532    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62533    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62534    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62535    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62536    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62537    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62538    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62539    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62540    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62543    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62544    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62545    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62547    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62548    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62550    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62553    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62557    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62560    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62561    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62562    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62565    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62566    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62567    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62569    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62576    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62579    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62580    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62581    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62582    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62583    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62585    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62586    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62590    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62592    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62594    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62595    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62596    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62597    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62598    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62600    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62602    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62604    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62605    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62606    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62607    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62608    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62611    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62614    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62615    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62618    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62620    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62627    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62630    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62632    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62636    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62638    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62639    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62640    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62642    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62644    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62645    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62646    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62647    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62648    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62651    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62652    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62653    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62654    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62657    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62658    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62659    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62660    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62662    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62663    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62666    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62667    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62670    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62671    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62673    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62676    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62677    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62682    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62685    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62686    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:62691    KBOX:https             CLOSE_WAIT      3212
